Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,05-05-2019,5795.708496,5831.068359,5833.862793,5708.035156
BTC,06-05-2019,5746.807129,5791.693359,5802.95752,5653.6875
BTC,07-05-2019,5829.501465,5745.599121,5988.178223,5741.395996
BTC,08-05-2019,5982.45752,5849.481445,5989.980957,5794.71582
BTC,09-05-2019,6174.528809,5982.316406,6183.039063,5982.316406
BTC,10-05-2019,6378.849121,6175.822754,6434.617676,6161.519043
BTC,11-05-2019,7204.771484,6379.666992,7333.00293,6375.69873
BTC,12-05-2019,6972.371582,7203.507324,7503.87207,6815.770996
BTC,13-05-2019,7814.915039,6971.178223,8047.413086,6898.282227
BTC,14-05-2019,7994.416016,7807.884277,8268.712891,7696.391113
BTC,15-05-2019,8205.167969,7989.374512,8216.423828,7899.106934
BTC,16-05-2019,7884.90918,8194.500977,8320.824219,7729.608398
BTC,17-05-2019,7343.895508,7886.925781,7929.145508,7038.124512
BTC,18-05-2019,7271.208008,7341.664551,7447.271973,7251.504395
BTC,19-05-2019,8197.689453,7267.962891,8261.941406,7267.962891
BTC,20-05-2019,7978.309082,8196.923828,8200.967773,7678.781738
BTC,21-05-2019,7963.327637,7977.969238,8062.167969,7843.339844
BTC,22-05-2019,7680.066406,7956.291992,7997.612305,7615.987305
BTC,23-05-2019,7881.84668,7677.269043,7943.791504,7533.196777
BTC,24-05-2019,7987.371582,7881.695313,8140.719727,7824.44873
BTC,25-05-2019,8052.543945,7991.885254,8117.925781,7965.976074
BTC,26-05-2019,8673.21582,8055.206055,8687.520508,7924.67041
BTC,27-05-2019,8805.77832,8674.072266,8907.174805,8668.705078
BTC,28-05-2019,8719.961914,8802.757813,8807.016602,8634.72168
BTC,29-05-2019,8659.487305,8718.591797,8755.852539,8482.728516
BTC,30-05-2019,8319.472656,8661.760742,9008.314453,8221.273438
BTC,31-05-2019,8574.501953,8320.286133,8586.65918,8172.550781
BTC,01-06-2019,8564.016602,8573.839844,8625.600586,8481.578125
BTC,02-06-2019,8742.958008,8565.473633,8809.303711,8561.235352
BTC,03-06-2019,8208.995117,8741.74707,8743.5,8204.185547
BTC,04-06-2019,7707.770996,8210.985352,8210.985352,7564.48877
BTC,05-06-2019,7824.231445,7704.343262,7901.849121,7668.668457
BTC,06-06-2019,7822.023438,7819.633301,7937.34082,7571.471191
BTC,07-06-2019,8043.951172,7826.901367,8126.15332,7788.373535
BTC,08-06-2019,7954.12793,8036.774902,8076.891113,7837.61084
BTC,09-06-2019,7688.077148,7949.674805,7975.974121,7583.219727
BTC,10-06-2019,8000.32959,7692.284668,8031.909668,7586.730957
BTC,11-06-2019,7927.714355,8004.243652,8026.394043,7772.803711
BTC,12-06-2019,8145.857422,7925.434082,8196.648438,7862.359863
BTC,13-06-2019,8230.923828,8145.54541,8311.567383,8087.061035
BTC,14-06-2019,8693.833008,8230.898438,8710.636719,8183.393066
BTC,15-06-2019,8838.375,8689.746094,8859.12793,8618.395508
BTC,16-06-2019,8994.488281,8841.44043,9335.867188,8814.556641
BTC,17-06-2019,9320.352539,8988.923828,9416.407227,8988.923828
BTC,18-06-2019,9081.762695,9335.466797,9348.374023,9004.901367
BTC,19-06-2019,9273.521484,9078.727539,9299.621094,9070.395508
BTC,20-06-2019,9527.160156,9273.060547,9594.419922,9232.484375
BTC,21-06-2019,10144.55664,9525.074219,10144.55664,9525.074219
BTC,22-06-2019,10701.69141,10175.92383,11157.3457,10107.03516
BTC,23-06-2019,10855.37109,10696.69141,11246.14453,10556.0957
BTC,24-06-2019,11011.10254,10853.74414,11065.89648,10610.42773
BTC,25-06-2019,11790.91699,11007.20215,11790.91699,11007.20215
BTC,26-06-2019,13016.23145,11778.58106,13796.48926,11755.59766
BTC,27-06-2019,11182.80664,13017.125,13311.14453,10491.85254
BTC,28-06-2019,12407.33203,11162.16797,12445.17481,10914.49512
BTC,29-06-2019,11959.37109,12400.76367,12400.91016,11508.37891
BTC,30-06-2019,10817.15527,11931.99121,12178.38379,10799.00879
BTC,01-07-2019,10583.13477,10796.93066,11206.43945,10089.31445
BTC,02-07-2019,10801.67773,10588.68359,10912.18848,9737.884766
BTC,03-07-2019,11961.26953,10818.15625,11968.07813,10818.15625
BTC,04-07-2019,11215.4375,11972.71875,12006.0752,11166.56934
BTC,05-07-2019,10978.45996,11203.10254,11395.66113,10874.96484
BTC,06-07-2019,11208.55078,10982.54395,11620.96484,10982.54395
BTC,07-07-2019,11450.84668,11217.61621,11541.62012,11148.80469
BTC,08-07-2019,12285.95801,11446.59668,12345.83301,11393.37402
BTC,09-07-2019,12573.8125,12284.32617,12779.13184,12233.26172
BTC,10-07-2019,12156.5127,12571.53711,13129.5293,11710.97852
BTC,11-07-2019,11358.66211,12139.71387,12144.62305,11158.92285
BTC,12-07-2019,11815.98633,11354.29981,11905.48731,11179.14453
BTC,13-07-2019,11392.37891,11813.12695,11841.95703,10908.47949
BTC,14-07-2019,10256.05859,11381.02051,11451.2041,10234.57617
BTC,15-07-2019,10895.08984,10257.83887,11052.7666,9992.006836
BTC,16-07-2019,9477.641602,10896.65332,10996.63281,9448.106445
BTC,17-07-2019,9693.802734,9471.213867,9963.134766,9163.134766
BTC,18-07-2019,10666.48242,9698.50293,10736.84277,9376.798828
BTC,19-07-2019,10530.73242,10653.95606,10716.98047,10229.62891
BTC,20-07-2019,10767.13965,10525.81934,11048.66211,10451.27637
BTC,21-07-2019,10599.10547,10777.5293,10841.8877,10389.59961
BTC,22-07-2019,10343.10645,10596.94824,10651.79102,10154.92188
BTC,23-07-2019,9900.767578,10346.74805,10346.74805,9883.594727
BTC,24-07-2019,9811.925781,9887.730469,9908.796875,9614.306641
BTC,25-07-2019,9911.841797,9809.09668,10154.25391,9773.957031
BTC,26-07-2019,9870.303711,9913.126953,9916.517578,9717.982422
BTC,27-07-2019,9477.677734,9871.165039,10167.32031,9411.521484
BTC,28-07-2019,9552.860352,9491.626953,9575.544922,9252.296875
BTC,29-07-2019,9519.145508,9548.178711,9681.648438,9472.948242
BTC,30-07-2019,9607.423828,9522.329102,9701.759766,9437.335938
BTC,31-07-2019,10085.62793,9604.050781,10085.62793,9598.097656
BTC,01-08-2019,10399.66895,10077.44238,10446.91992,9922.019531
BTC,02-08-2019,10518.17481,10402.04297,10657.95313,10371.01367
BTC,03-08-2019,10821.72656,10519.27832,10946.78125,10503.50488
BTC,04-08-2019,10970.18457,10821.63281,11009.20703,10620.27832
BTC,05-08-2019,11805.65332,10960.73535,11895.0918,10960.73535
BTC,06-08-2019,11478.16895,11811.54492,12273.82129,11290.73145
BTC,07-08-2019,11941.96875,11476.19336,12036.99023,11433.70117
BTC,08-08-2019,11966.40723,11954.04004,11979.41992,11556.16797
BTC,09-08-2019,11862.93652,11953.46973,11970.45801,11709.74512
BTC,10-08-2019,11354.02441,11861.55664,11915.65527,11323.89844
BTC,11-08-2019,11523.5791,11349.74023,11523.5791,11248.29492
BTC,12-08-2019,11382.61621,11528.18945,11528.18945,11320.95117
BTC,13-08-2019,10895.83008,11385.05273,11420.04981,10830.32715
BTC,14-08-2019,10051.7041,10889.48731,10889.55664,10028.13574
BTC,15-08-2019,10311.5459,10038.42188,10437.41113,9675.316406
BTC,16-08-2019,10374.33887,10319.41992,10524.34961,9855.478516
BTC,17-08-2019,10231.74414,10358.72266,10452.625,10086.69824
BTC,18-08-2019,10345.81055,10233.00586,10487.07031,10119.09473
BTC,19-08-2019,10916.05371,10350.2832,10916.05371,10313.2041
BTC,20-08-2019,10763.23242,10916.34668,10947.04199,10618.96094
BTC,21-08-2019,10138.04981,10764.57227,10798.72949,9962.72168
BTC,22-08-2019,10131.05566,10142.52148,10232.99609,9831.462891
BTC,23-08-2019,10407.96484,10136.30957,10442.44336,10078.19238
BTC,24-08-2019,10159.96094,10407.64453,10418.02051,9982.296875
BTC,25-08-2019,10138.51758,10160.73731,10304.62207,10008.78906
BTC,26-08-2019,10370.82031,10126.29981,10512.32813,10126.29981
BTC,27-08-2019,10185.5,10372.82617,10381.32813,10087.30078
BTC,28-08-2019,9754.422852,10203.42676,10279.36621,9716.65625
BTC,29-08-2019,9510.200195,9756.786133,9756.786133,9421.629883
BTC,30-08-2019,9598.173828,9514.844727,9656.124023,9428.302734
BTC,31-08-2019,9630.664063,9597.539063,9673.220703,9531.799805
BTC,01-09-2019,9757.970703,9630.592773,9796.755859,9582.944336
BTC,02-09-2019,10346.76074,9757.473633,10396.5918,9730.650391
BTC,03-09-2019,10623.54004,10345.72559,10736.10449,10308.54785
BTC,04-09-2019,10594.49316,10621.18066,10762.64453,10434.70996
BTC,05-09-2019,10575.5332,10588.18359,10627.26953,10516.41797
BTC,06-09-2019,10353.30273,10578.19824,10898.76172,10292.29981
BTC,07-09-2019,10517.25488,10353.93164,10558.67383,10348.91895
BTC,08-09-2019,10441.27637,10518.11426,10595.6377,10409.09082
BTC,09-09-2019,10334.97461,10443.22852,10450.31152,10144.92969
BTC,10-09-2019,10115.97559,10336.4082,10394.35352,10020.57324
BTC,11-09-2019,10178.37207,10123.03516,10215.94824,9980.776367
BTC,12-09-2019,10410.12695,10176.81934,10442.25391,10099.24219
BTC,13-09-2019,10360.54688,10415.36231,10441.48926,10226.59668
BTC,14-09-2019,10358.04883,10345.40332,10422.13379,10291.69434
BTC,15-09-2019,10347.71289,10356.46582,10387.03516,10313.09277
BTC,16-09-2019,10276.79395,10347.22266,10386.86719,10189.74414
BTC,17-09-2019,10241.27246,10281.51367,10296.77148,10199.73926
BTC,18-09-2019,10198.24805,10247.7959,10275.92871,10191.46973
BTC,19-09-2019,10266.41504,10200.49609,10295.66895,9851.692383
BTC,20-09-2019,10181.6416,10266.31836,10285.87207,10132.18652
BTC,21-09-2019,10019.7168,10183.64844,10188.09766,10000.70801
BTC,22-09-2019,10070.39258,10024.11523,10074.44434,9922.533203
BTC,23-09-2019,9729.324219,10067.96289,10074.23828,9727.143555
BTC,24-09-2019,8620.566406,9729.321289,9804.317383,8370.801758
BTC,25-09-2019,8486.993164,8603.428711,8744.828125,8325.396484
BTC,26-09-2019,8118.967773,8487.669922,8515.685547,7895.629395
BTC,27-09-2019,8251.845703,8113.101074,8271.520508,7965.922852
BTC,28-09-2019,8245.915039,8251.273438,8285.617188,8125.431641
BTC,29-09-2019,8104.185547,8246.037109,8261.707031,7990.49707
BTC,30-09-2019,8293.868164,8104.226563,8314.231445,7830.758789
BTC,01-10-2019,8343.276367,8299.720703,8497.692383,8232.679688
BTC,02-10-2019,8393.041992,8344.212891,8393.041992,8227.695313
BTC,03-10-2019,8259.992188,8390.774414,8414.227539,8146.437012
BTC,04-10-2019,8205.939453,8259.494141,8260.055664,8151.236816
BTC,05-10-2019,8151.500488,8210.149414,8215.526367,8071.120605
BTC,06-10-2019,7988.155762,8149.876953,8161.410156,7958.850586
BTC,07-10-2019,8245.623047,7989.120605,8308.450195,7905.766113
BTC,08-10-2019,8228.783203,8246.849609,8332.714844,8185.763184
BTC,09-10-2019,8595.740234,8229.84082,8627.706055,8169.298828
BTC,10-10-2019,8586.473633,8585.280273,8625.272461,8471.933594
BTC,11-10-2019,8321.756836,8585.262695,8721.780273,8316.181641
BTC,12-10-2019,8336.555664,8315.665039,8415.242188,8313.34082
BTC,13-10-2019,8321.005859,8336.902344,8470.988281,8276.612305
BTC,14-10-2019,8374.686523,8320.832031,8390.208984,8284.130859
BTC,15-10-2019,8205.369141,8373.458008,8410.714844,8182.706543
BTC,16-10-2019,8047.526855,8204.674805,8216.8125,7985.089844
BTC,17-10-2019,8103.911133,8047.8125,8134.831543,8000.942871
BTC,18-10-2019,7973.20752,8100.933594,8138.413574,7902.164063
BTC,19-10-2019,7988.560547,7973.803711,8082.629395,7944.776855
BTC,20-10-2019,8222.078125,7997.807129,8281.818359,7949.439453
BTC,21-10-2019,8243.720703,8225.115234,8296.694336,8196.416016
BTC,22-10-2019,8078.203125,8243.402344,8296.651367,8074.462891
BTC,23-10-2019,7514.671875,8076.228516,8092.999512,7469.322754
BTC,24-10-2019,7493.48877,7509.728027,7532.867676,7446.98877
BTC,25-10-2019,8660.700195,7490.703125,8691.540039,7479.984375
BTC,26-10-2019,9244.972656,8667.577148,10021.74414,8662.62207
BTC,27-10-2019,9551.714844,9241.707031,9749.529297,9112.541992
BTC,28-10-2019,9256.148438,9565.101563,9805.118164,9256.148438
BTC,29-10-2019,9427.6875,9248.44043,9516.180664,9232.648438
BTC,30-10-2019,9205.726563,9422.462891,9426.874023,9085.370117
BTC,31-10-2019,9199.584961,9202.458008,9383.161133,9028.717773
BTC,01-11-2019,9261.104492,9193.992188,9275.657227,9132.047852
BTC,02-11-2019,9324.717773,9259.783203,9377.486328,9249.587891
BTC,03-11-2019,9235.354492,9324.787109,9379.806641,9141.251953
BTC,04-11-2019,9412.612305,9235.607422,9505.051758,9191.485352
BTC,05-11-2019,9342.527344,9413.004883,9457.417969,9256.931641
BTC,06-11-2019,9360.879883,9340.864258,9423.237305,9305.90918
BTC,07-11-2019,9267.561523,9352.393555,9368.476563,9202.353516
BTC,08-11-2019,8804.880859,9265.368164,9272.759766,8775.53418
BTC,09-11-2019,8813.582031,8809.46875,8891.818359,8793.163086
BTC,10-11-2019,9055.526367,8812.489258,9103.826172,8806.162109
BTC,11-11-2019,8757.788086,9056.917969,9081.279297,8700.608398
BTC,12-11-2019,8815.662109,8759.751953,8853.768555,8685.427734
BTC,13-11-2019,8808.262695,8812.033203,8836.841797,8761.651367
BTC,14-11-2019,8708.094727,8811.936523,8826.943359,8692.551758
BTC,15-11-2019,8491.992188,8705.708008,8730.873047,8484.84375
BTC,16-11-2019,8550.760742,8491.166016,8591.99707,8473.973633
BTC,17-11-2019,8577.975586,8549.470703,8727.789063,8500.967773
BTC,18-11-2019,8309.286133,8573.980469,8653.280273,8273.573242
BTC,19-11-2019,8206.145508,8305.134766,8408.516602,8099.963379
BTC,20-11-2019,8027.268066,8203.613281,8237.240234,8010.511719
BTC,21-11-2019,7642.75,8023.644531,8110.098145,7597.381836
BTC,22-11-2019,7296.577637,7643.569336,7697.382813,6936.706543
BTC,23-11-2019,7397.796875,7296.164551,7442.258789,7151.417969
BTC,24-11-2019,7047.916992,7398.633789,7408.577148,7029.289063
BTC,25-11-2019,7146.133789,7039.977051,7319.856934,6617.166992
BTC,26-11-2019,7218.371094,7145.15918,7320.230469,7098.572266
BTC,27-11-2019,7531.663574,7220.880859,7619.693359,6974.174316
BTC,28-11-2019,7463.105957,7536.820313,7730.072754,7454.121582
BTC,29-11-2019,7761.243652,7466.727051,7781.179688,7460.756348
BTC,30-11-2019,7569.629883,7764.057129,7836.102051,7515.849609
BTC,01-12-2019,7424.29248,7571.616211,7571.616211,7291.341797
BTC,02-12-2019,7321.988281,7424.036133,7474.818848,7233.399414
BTC,03-12-2019,7320.145508,7323.975586,7418.858887,7229.356934
BTC,04-12-2019,7252.034668,7320.125,7539.784668,7170.922852
BTC,05-12-2019,7448.307617,7253.241699,7743.431641,7232.676758
BTC,06-12-2019,7546.996582,7450.561523,7546.996582,7392.175293
BTC,07-12-2019,7556.237793,7547.265625,7589.95166,7525.711426
BTC,08-12-2019,7564.345215,7551.338867,7634.606445,7476.091309
BTC,09-12-2019,7400.899414,7561.79541,7618.091797,7365.985352
BTC,10-12-2019,7278.119629,7397.134277,7424.022949,7246.043945
BTC,11-12-2019,7217.427246,7277.197754,7324.15625,7195.527344
BTC,12-12-2019,7243.134277,7216.73877,7266.639648,7164.741211
BTC,13-12-2019,7269.68457,7244.662109,7293.560547,7227.122559
BTC,14-12-2019,7124.673828,7268.902832,7308.836426,7097.208984
BTC,15-12-2019,7152.301758,7124.239746,7181.075684,6924.375977
BTC,16-12-2019,6932.480469,7153.663086,7171.168945,6903.682617
BTC,17-12-2019,6640.515137,6931.31543,6964.075195,6587.974121
BTC,18-12-2019,7276.802734,6647.698242,7324.984863,6540.049316
BTC,19-12-2019,7202.844238,7277.59082,7346.602539,7041.381836
BTC,20-12-2019,7218.816406,7208.636719,7257.921875,7086.124023
BTC,21-12-2019,7191.158691,7220.59375,7223.226074,7112.73584
BTC,22-12-2019,7511.588867,7191.188477,7518.033203,7167.179199
BTC,23-12-2019,7355.628418,7508.902344,7656.17627,7326.192383
BTC,24-12-2019,7322.532227,7354.393066,7535.716797,7269.528809
BTC,25-12-2019,7275.155762,7325.755859,7357.02002,7220.991211
BTC,26-12-2019,7238.966797,7274.799316,7388.302734,7200.386719
BTC,27-12-2019,7290.088379,7238.141113,7363.529297,7189.934082
BTC,28-12-2019,7317.990234,7289.03125,7399.041016,7286.905273
BTC,29-12-2019,7422.652832,7317.647461,7513.948242,7279.865234
BTC,30-12-2019,7292.995117,7420.272949,7454.824219,7276.308105
BTC,31-12-2019,7193.599121,7294.438965,7335.290039,7169.777832
BTC,01-01-2020,7200.174316,7194.89209,7254.330566,7174.944336
BTC,02-01-2020,6985.470215,7202.55127,7212.155273,6935.27002
BTC,03-01-2020,7344.884277,6984.428711,7413.715332,6914.996094
BTC,04-01-2020,7410.656738,7345.375488,7427.385742,7309.51416
BTC,05-01-2020,7411.317383,7410.45166,7544.49707,7400.535645
BTC,06-01-2020,7769.219238,7410.452148,7781.867188,7409.292969
BTC,07-01-2020,8163.692383,7768.682129,8178.21582,7768.227539
BTC,08-01-2020,8079.862793,8161.935547,8396.738281,7956.774414
BTC,09-01-2020,7879.071289,8082.295898,8082.295898,7842.403809
BTC,10-01-2020,8166.554199,7878.307617,8166.554199,7726.774902
BTC,11-01-2020,8037.537598,8162.190918,8218.359375,8029.64209
BTC,12-01-2020,8192.494141,8033.261719,8200.063477,8009.059082
BTC,13-01-2020,8144.194336,8189.771973,8197.788086,8079.700684
BTC,14-01-2020,8827.764648,8140.933105,8879.511719,8140.933105
BTC,15-01-2020,8807.010742,8825.34375,8890.117188,8657.1875
BTC,16-01-2020,8723.786133,8812.481445,8846.460938,8612.095703
BTC,17-01-2020,8929.038086,8725.209961,8958.12207,8677.316406
BTC,18-01-2020,8942.808594,8927.211914,9012.198242,8827.332031
BTC,19-01-2020,8706.245117,8941.445313,9164.362305,8620.080078
BTC,20-01-2020,8657.642578,8704.631836,8745.59082,8560.473633
BTC,21-01-2020,8745.894531,8658.991211,8755.706055,8544.520508
BTC,22-01-2020,8680.875977,8744.210938,8792.994141,8636.74707
BTC,23-01-2020,8406.515625,8680.650391,8687.74707,8333.637695
BTC,24-01-2020,8445.43457,8405.567383,8514.666992,8266.84082
BTC,25-01-2020,8367.847656,8440.119141,8458.453125,8296.21875
BTC,26-01-2020,8596.830078,8364.410156,8602.401367,8325.498047
BTC,27-01-2020,8909.819336,8597.308594,8977.726563,8597.308594
BTC,28-01-2020,9358.589844,8912.524414,9358.589844,8908.447266
BTC,29-01-2020,9316.629883,9357.470703,9406.431641,9269.467773
BTC,30-01-2020,9508.993164,9316.016602,9553.125977,9230.897461
BTC,31-01-2020,9350.529297,9508.313477,9521.706055,9230.776367
BTC,01-02-2020,9392.875,9346.357422,9439.323242,9313.239258
BTC,02-02-2020,9344.365234,9389.820313,9468.797852,9217.824219
BTC,03-02-2020,9293.521484,9344.683594,9540.37207,9248.633789
BTC,04-02-2020,9180.962891,9292.841797,9331.265625,9112.811523
BTC,05-02-2020,9613.423828,9183.416016,9701.299805,9163.704102
BTC,06-02-2020,9729.801758,9617.821289,9824.619141,9539.818359
BTC,07-02-2020,9795.943359,9726.00293,9834.716797,9726.00293
BTC,08-02-2020,9865.119141,9793.070313,9876.749023,9678.910156
BTC,09-02-2020,10116.67383,9863.894531,10129.43555,9850.392578
BTC,10-02-2020,9856.611328,10115.55957,10165.76563,9784.563477
BTC,11-02-2020,10208.23633,9855.891602,10210.05273,9729.334961
BTC,12-02-2020,10326.05469,10202.3877,10393.61133,10202.3877
BTC,13-02-2020,10214.37988,10323.96094,10457.62695,10116.16113
BTC,14-02-2020,10312.11621,10211.55078,10321.99609,10125.53418
BTC,15-02-2020,9889.424805,10313.85645,10341.55566,9874.427734
BTC,16-02-2020,9934.433594,9889.179688,10053.96875,9722.386719
BTC,17-02-2020,9690.142578,9936.560547,9938.81543,9507.637695
BTC,18-02-2020,10141.99609,9691.230469,10161.93555,9632.382813
BTC,19-02-2020,9633.386719,10143.79883,10191.67578,9611.223633
BTC,20-02-2020,9608.475586,9629.325195,9643.216797,9507.900391
BTC,21-02-2020,9686.441406,9611.782227,9723.014648,9589.743164
BTC,22-02-2020,9663.181641,9687.707031,9698.231445,9600.728516
BTC,23-02-2020,9924.515625,9663.318359,9937.404297,9657.791016
BTC,24-02-2020,9650.174805,9921.583008,9951.746094,9537.042969
BTC,25-02-2020,9341.705078,9651.3125,9652.737305,9305.021484
BTC,26-02-2020,8820.522461,9338.290039,9354.77832,8704.426758
BTC,27-02-2020,8784.494141,8825.09375,8932.892578,8577.199219
BTC,28-02-2020,8672.455078,8788.728516,8890.456055,8492.932617
BTC,29-02-2020,8599.508789,8671.212891,8775.631836,8599.508789
BTC,01-03-2020,8562.454102,8599.758789,8726.796875,8471.212891
BTC,02-03-2020,8869.669922,8563.264648,8921.308594,8532.630859
BTC,03-03-2020,8787.786133,8865.387695,8901.598633,8704.990234
BTC,04-03-2020,8755.246094,8788.541992,8843.366211,8712.431641
BTC,05-03-2020,9078.762695,8760.285156,9142.054688,8757.253906
BTC,06-03-2020,9122.545898,9078.308594,9167.695313,9032.079102
BTC,07-03-2020,8909.954102,9121.600586,9163.220703,8890.744141
BTC,08-03-2020,8108.116211,8908.206055,8914.34375,8105.25293
BTC,09-03-2020,7923.644531,8111.146484,8177.793457,7690.098145
BTC,10-03-2020,7909.729492,7922.146973,8136.945313,7814.763184
BTC,11-03-2020,7911.430176,7910.089844,7950.814453,7642.8125
BTC,12-03-2020,4970.788086,7913.616211,7929.116211,4860.354004
BTC,13-03-2020,5563.707031,5017.831055,5838.114746,4106.980957
BTC,14-03-2020,5200.366211,5573.077637,5625.226563,5125.069336
BTC,15-03-2020,5392.314941,5201.066895,5836.64502,5169.283203
BTC,16-03-2020,5014.47998,5385.229492,5385.229492,4575.35791
BTC,17-03-2020,5225.629395,5002.578125,5371.348633,4981.90918
BTC,18-03-2020,5238.438477,5227.11377,5331.833984,5069.335938
BTC,19-03-2020,6191.192871,5245.416504,6329.73584,5236.96875
BTC,20-03-2020,6198.77832,6191.653809,6844.261719,5865.781738
BTC,21-03-2020,6185.066406,6206.521484,6378.135254,5932.823242
BTC,22-03-2020,5830.254883,6185.558105,6359.697266,5823.713867
BTC,23-03-2020,6416.314941,5831.374512,6443.93457,5785.004395
BTC,24-03-2020,6734.803711,6436.642578,6789.022949,6411.066406
BTC,25-03-2020,6681.062988,6738.716797,6892.51123,6536.92627
BTC,26-03-2020,6716.44043,6675.170898,6735.463867,6590.962891
BTC,27-03-2020,6469.79834,6719.38916,6793.836426,6466.70166
BTC,28-03-2020,6242.193848,6467.253906,6467.500977,6117.837891
BTC,29-03-2020,5922.042969,6245.624512,6250.467285,5920.085938
BTC,30-03-2020,6429.841797,5925.538574,6517.195801,5903.234375
BTC,31-03-2020,6438.644531,6430.606445,6504.515137,6374.162109
BTC,01-04-2020,6606.776367,6437.319336,6612.57373,6202.373535
BTC,02-04-2020,6793.624512,6606.776367,7088.247559,6595.918457
BTC,03-04-2020,6733.387207,6797.396484,7003.220703,6673.335938
BTC,04-04-2020,6867.527344,6738.382813,6878.953613,6696.484863
BTC,05-04-2020,6791.129395,6862.537598,6883.414063,6715.929199
BTC,06-04-2020,7271.78125,6788.049805,7271.78125,6782.889648
BTC,07-04-2020,7176.414551,7273.644043,7427.939453,7136.714355
BTC,08-04-2020,7334.098633,7179.283203,7356.223633,7153.305664
BTC,09-04-2020,7302.089355,7337.966309,7341.448242,7179.094238
BTC,10-04-2020,6865.493164,7303.81543,7303.81543,6802.475098
BTC,11-04-2020,6859.083008,6867.44043,6926.069824,6789.920898
BTC,12-04-2020,6971.091797,6858.067871,7119.947266,6811.078125
BTC,13-04-2020,6845.037598,6965.616699,6965.616699,6668.259766
BTC,14-04-2020,6842.427734,6843.281738,6958.557129,6793.821289
BTC,15-04-2020,6642.109863,6845.561523,6928.664551,6633.402832
BTC,16-04-2020,7116.804199,6640.454102,7134.450684,6555.504395
BTC,17-04-2020,7096.18457,7116.552734,7167.183105,7050.332031
BTC,18-04-2020,7257.665039,7092.291504,7269.956543,7089.24707
BTC,19-04-2020,7189.424805,7260.922363,7280.521973,7167.054688
BTC,20-04-2020,6881.958496,7186.873535,7240.290527,6835.50293
BTC,21-04-2020,6880.323242,6879.78418,6934.551758,6834.442383
BTC,22-04-2020,7117.20752,6879.44043,7145.865723,6867.781738
BTC,23-04-2020,7429.724609,7121.306152,7491.785156,7081.594727
BTC,24-04-2020,7550.900879,7434.181641,7574.195801,7434.181641
BTC,25-04-2020,7569.936035,7550.48291,7641.36377,7521.672363
BTC,26-04-2020,7679.867188,7570.13916,7700.594238,7561.407715
BTC,27-04-2020,7795.601074,7679.418945,7795.601074,7679.418945
BTC,28-04-2020,7807.058594,7796.970215,7814.527344,7730.806641
BTC,29-04-2020,8801.038086,7806.712402,8871.753906,7786.049316
BTC,30-04-2020,8658.553711,8797.669922,9440.650391,8533.255859
BTC,01-05-2020,8864.766602,8672.782227,9048.023438,8667.763672
BTC,02-05-2020,8988.59668,8869.057617,9007.1875,8811.366211
BTC,03-05-2020,8897.46875,8983.614258,9167.78125,8830.97168
BTC,04-05-2020,8912.654297,8895.745117,8956.90625,8645.024414
BTC,05-05-2020,9003.070313,8912.832031,9062.415039,8856.827148
BTC,06-05-2020,9268.761719,9007.441406,9411.467773,8966.706055
BTC,07-05-2020,9951.518555,9261.895508,9992.664063,9138.322266
BTC,08-05-2020,9842.666016,9936.162109,9996.743164,9767.172852
BTC,09-05-2020,9593.896484,9840.90625,9913.863281,9580.644531
BTC,10-05-2020,8756.430664,9591.168945,9595.581055,8395.107422
BTC,11-05-2020,8601.795898,8755.535156,9033.470703,8374.323242
BTC,12-05-2020,8804.477539,8610.385742,8949.898438,8569.643555
BTC,13-05-2020,9269.987305,8805.387695,9317.878906,8805.387695
BTC,14-05-2020,9733.72168,9271.329102,9793.268555,9255.035156
BTC,15-05-2020,9328.197266,9734.291016,9755.828125,9261.398438
BTC,16-05-2020,9377.013672,9333.240234,9564.205078,9260.694336
BTC,17-05-2020,9670.739258,9374.929688,9823.001953,9349.545898
BTC,18-05-2020,9726.575195,9675.695313,9906.030273,9570.359375
BTC,19-05-2020,9729.038086,9727.063477,9836.047852,9539.624023
BTC,20-05-2020,9522.981445,9725.329102,9804.793945,9447.201172
BTC,21-05-2020,9081.761719,9522.740234,9555.242188,8869.930664
BTC,22-05-2020,9182.577148,9080.334961,9232.936523,9008.638672
BTC,23-05-2020,9209.287109,9185.0625,9302.501953,9118.108398
BTC,24-05-2020,8790.368164,9212.283203,9288.404297,8787.250977
BTC,25-05-2020,8906.93457,8786.107422,8951.005859,8719.667969
BTC,26-05-2020,8835.052734,8909.585938,8991.967773,8757.293945
BTC,27-05-2020,9181.017578,8837.380859,9203.320313,8834.157227
BTC,28-05-2020,9525.750977,9184.945313,9546.319336,9148.457031
BTC,29-05-2020,9439.124023,9528.355469,9573.666992,9379.338867
BTC,30-05-2020,9700.414063,9438.914063,9704.030273,9366.729492
BTC,31-05-2020,9461.058594,9700.105469,9700.34375,9432.296875
BTC,01-06-2020,10167.26856,9463.605469,10199.56543,9450.899414
BTC,02-06-2020,9529.803711,10162.97363,10182.34082,9460.571289
BTC,03-06-2020,9656.717773,9533.760742,9682.859375,9471.84668
BTC,04-06-2020,9800.636719,9655.854492,9887.610352,9525.24707
BTC,05-06-2020,9665.533203,9800.21582,9869.237305,9663.216797
BTC,06-06-2020,9653.679688,9664.904297,9773.431641,9591.024414
